Gene.symbol	Gene.ID	adj.P.Val	logFC
		0.0836240265224426	1.68795085983333
		0.0836552604165858	-0.772666281055555
CD99	4267	0.0838672787166373	1.14091185266667
		0.0838696312855456	-1.18814360455556
		0.0838696312855456	0.760853444944445
		0.0838696312855456	-0.850407130500001
		0.0838696312855456	1.00816056088889
ZNF211	10520	0.0839144102325215	-0.683846124333333
FAM135A	57579	0.0839372498993334	-0.940055437277778
ALDH3A2	224	0.08394767155694	-0.960647028111114
		0.0839591972259002	0.2595325375
FDPS	2224	0.0840167600450423	0.47791544061111
LOC100134868	100134868	0.0840313777874455	1.12171986138889
		0.0840538719253028	-0.931043159888891
SLC10A4	201780	0.0840538719253028	-0.427409771777777
		0.0841058454470737	0.492460316444444
NEXN-AS1	374987	0.0841696253147465	0.339432635777777
		0.0841696253147465	0.533163376555557
		0.0841696253147465	-0.779753678111111
SWAP70	23075	0.0841907156118857	0.341659584833334
		0.0841907156118857	0.834028702111111
		0.084228860884259	0.80057721827778
KRR1	11103	0.0842423182646084	0.678988349333335
OTUB1	55611	0.0842854994007103	-0.60842523116667
ZNF433	163059	0.0843063605294095	0.661161807888889
TROVE2	6738	0.0843582376332452	0.667247920611112
CDH24	64403	0.0843582376332452	0.450818385444445
PDCD4	27250	0.0843582376332452	1.055372672
WDR62	284403	0.084434152687636	0.45760653061111
SLAMF8	56833	0.0844950439862991	-1.15855522216667
		0.0844950439862991	-0.722209591555557
CRHR1-IT1	147081	0.0845338999474892	0.524634706111113
		0.0845410828794801	-0.28880228338889
		0.0846066139714708	0.786798284444442
SLC35E1	79939	0.0846066139714708	-0.439881870666667
SIGLEC11	114132	0.0846989877933428	-0.633597552888889
		0.0847339235973293	0.679092101722223
		0.0848118161748965	-1.08130063283333
MIR103A2	406896	0.0848173931695897	-0.499839718888889
TEX2	55852	0.0848198425185025	0.721575215333332
SOWAHA	134548	0.0848313526655042	-0.386979887833333
CHML	1122	0.0848313526655042	0.621182011333331
		0.0848349632784417	1.19923761766667
		0.0848356782864302	-0.681677871944448
GSTP1///GSTP1	2950///2950	0.0849728451687156	-0.554599093388889
DUSP6	1848	0.0849737302005978	-1.23716338316666
NDRG3	57446	0.0849787163066337	-0.824469623500002
		0.0850616015997825	0.616957937277778
AKR1E2	83592	0.085110914295616	0.850920143833332
LINC01123///LINC01106	440894///151009	0.0851170361098135	1.54264724433333
		0.0851170361098135	0.774643606833334
IGSF9B	22997	0.0851649981892352	0.570649083611111
		0.0851776981135421	-0.500058514833333
GGT2///GGT8P///GGTLC1///GGTLC2///GGT3P///GGT1	728441///645367///92086///91227///2679///2678	0.0853319946205987	-0.651540028055556
SLC16A5	9121	0.0853319946205987	-0.565687776388889
		0.0853319946205987	0.610977959777777
PBRM1	55193	0.0853543500458201	0.431207490166665
MGC39584	441058	0.0853606254818131	-0.481741069888889
ATP6AP1	537	0.0853606254818131	-0.495095532166669
RTKN	6242	0.0853606254818131	0.491655127277777
CAPZA1	829	0.0854082133878701	-0.87315919338889
GSE1	23199	0.0854116300867327	0.381844688277776
		0.0854180626672773	-0.721074122000001
		0.0855351739126688	-0.884405916499997
RELT	84957	0.0855526107605522	-0.557917887888884
ARID5B	84159	0.0855587635592095	0.99853918461111
		0.0855613423635763	-0.556096922333335
HDGFRP2	84717	0.0855659987784425	0.298305698166666
JMJD6	23210	0.0856026335798563	-0.630275529277778
NUP93	9688	0.085642215016627	0.393427385500001
		0.0856452551419129	1.23767806083333
GABBR1	2550	0.085718902905803	-0.51523135738889
		0.0857883877667747	-0.345378670944445
PYGM	5837	0.0858046154304775	-0.486968311000001
		0.0858345335846499	-0.885113544777778
		0.0858826133321381	-0.489163650722224
LOC401052	401052	0.0858826133321381	-0.468189471555554
		0.0859101098702381	-0.511768608277777
SCARNA6	677772	0.0859280806046724	0.95331380138889
		0.0859280806046724	-0.458491744944443
IPO4	79711	0.0859280806046724	0.671181999833332
LOC100132686	100132686	0.0859475062852633	0.593188596777778
C19orf47	126526	0.0859475062852633	-0.348204836611111
HIST1H1A	3024	0.0859475062852633	1.02185515044444
S100A2	6273	0.0859484021266669	-0.401933579499999
FOXJ1	2302	0.0859759558928114	-0.38788568061111
GPR146	115330	0.0859759558928114	0.78796638038889
		0.0859846114332294	1.40597267855556
KIAA0232	9778	0.0860162528983075	-0.620888837611113
ATP13A4	84239	0.0861670754141771	0.353178768833334
		0.0862389051280734	1.09463787611111
		0.0862419459582785	-0.575804640500001
		0.0862584596089937	-0.409577012555555
ECE2	9718	0.0863436559974382	-0.357709504
		0.0864289110187014	0.565920823222222
STARD9	57519	0.0864709106738482	0.652187889777776
TMEM80	283232	0.0865050690855393	-0.563815335944446
		0.0865158825605867	-0.592140464555554
LACE1	246269	0.0865301633110599	0.598548788666666
LINC00083	400797	0.0865576515452809	-0.374422938611113
CYP51A1	1595	0.0866145582670305	0.595443347166667
CELSR2	1952	0.0866754936300341	-0.394643988777777
PDLIM7	9260	0.0867350549520336	-0.650209220722222
N4BP1	9683	0.0867416620117454	-0.492033615888886
ZC3H12B	340554	0.0868130789243773	0.531099772111112
PTTG2	10744	0.0868210798047885	-0.605383554055556
PLAG1	5324	0.0868602497941096	-0.432426394
CYB5R1///CYB5R1	51706///51706	0.0868819968548701	-0.476877755111113
ADCY7	113	0.0869060258574228	-0.889150271333333
ERCC8	1161	0.0869149942151865	-0.617972042944444
LRRC14B	389257	0.086941443551235	-0.332993052222221
ZFP69	339559	0.086986310624962	-0.520860922611111
		0.086986310624962	1.00647227522222
		0.0869978379419093	-0.279251992111112
GTF2IRD2B///GTF2IRD2	389524///84163	0.0869978379419093	-0.658504005833333
ADPRHL2	54936	0.0869978379419093	-0.356395368166667
SNORA65	26783	0.0869978379419093	1.11176397283333
CCDC142	84865	0.0870033898424521	-0.417423593277777
UBA2	10054	0.0870274302010482	0.409085984944445
		0.0870274302010482	0.392597037555554
WHAMM	123720	0.0870887243848674	-0.501699725000001
		0.0870955385387374	-0.604508922222223
SH3BGR	6450	0.0870998597237899	0.361846352944445
		0.0870998597237899	0.468886545277775
LRRC38	126755	0.0870998597237899	-0.5129202945
SNORD1B	677849	0.0870998597237899	0.403982537111112
AGAP5///AGAP9///AGAP12P///AGAP6///AGAP11///AGAP4	729092///642517///414224///414189///119385///119016	0.0871217272552259	0.617796130666665
NLRX1	79671	0.0871786745684037	-0.344124823055557
LOC100130872	100130872	0.0872264837713304	0.385452474277778
		0.0872264837713304	-0.564953159555556
		0.0872387195640286	-0.65744951877778
STK33	65975	0.0872513391499833	1.24013432166667
		0.0872513391499833	-0.751102270833333
		0.0872513391499833	0.808364906388889
		0.0872513391499833	-0.565077589111112
BMT2	154743	0.0873033029184177	-0.58409591688889
		0.0873261799617951	0.522736306777778
ST3GAL1	6482	0.0873428500848304	-0.629589866888889
IGKC	3514	0.0873428500848304	1.42499539183333
NAT8L	339983	0.0875534835243775	-0.520112039222222
THEM4	117145	0.0875841442800545	0.92821802972222
		0.0876149841476957	-0.431005440388888
		0.0876187709069971	-1.00999749461111
		0.0876274954729465	0.70677477288889
		0.0876289097493262	-0.313409914666667
MTIF3	219402	0.0877174894806495	-0.498610749277776
ERCC4	2072	0.0879070791431365	-0.470547083666666
DDB2	1643	0.0879070791431365	0.559093547111111
LOC100128840	100128840	0.0879070791431365	-0.401671913111111
SMIM8	57150	0.0879070791431365	0.639857899055556
		0.0879070791431365	0.61046019822222
		0.0879070791431365	0.930441270166666
		0.0879070791431365	0.248095785944444
RNF38	152006	0.0879070791431365	-0.580861049999999
		0.0879083664982078	-0.478852211444443
GTF2A2	2958	0.0879869116679521	-1.22565950533334
MRVI1-AS1	100129827	0.0880869307089354	-0.420972287333334
		0.0881366464630139	-0.514114859222222
		0.0881864861255771	-0.334181944055556
EIF3G	8666	0.0881934015989463	-0.486109175000003
MXD4	10608	0.0882069842429456	-0.362433266388888
ZNF219	51222	0.0882069842429456	0.472194597444443
UPK3A	7380	0.0882305857708059	-0.622870675777778
		0.0882608199482604	-0.770155989777778
		0.0882608199482604	0.554952755722223
		0.0882890089987975	-0.444101793944444
		0.0883157925091965	0.4438935885
GPATCH11	253635	0.0883646557063945	0.499803022222221
		0.0883646557063945	-0.495934060888889
VHL	7428	0.0883646557063945	-0.513496427222221
IBTK	25998	0.0883646557063945	0.399742604888888
PRIMPOL	201973	0.0883646557063945	0.587841629555557
		0.0883869607846676	-0.632884972166664
		0.0883869607846676	0.478100199999998
AVPR2	554	0.0883869607846676	-0.458975577722222
CUL4A	8451	0.0883869607846676	0.431251345944444
PLAC9	219348	0.0884424376012368	0.518565086833333
SNORA51	677831	0.0884424376012368	0.518314763833335
STRAP	11171	0.0884528769727354	0.319374804666667
CRYGS///CRYGS	1427///1427	0.0884619868851561	-0.43642231977778
GTF3C4	9329	0.0885080945878519	0.4952720925
		0.0885080945878519	0.449734458666666
OR10A4	283297	0.0885146070876498	-0.360274352277777
RAB5A	5868	0.0885253946188995	-0.418042940111111
		0.0885646036185264	-0.211933522499999
B4GAT1	11041	0.0885646036185264	0.455108182166666
STYK1	55359	0.0885668962497109	0.770785123555557
		0.0885668962497109	1.21257524544444
IRS2	8660	0.0885668962497109	-0.778979804666666
		0.0885961986664389	0.552232845500003
		0.0885961986664389	0.617079034999999
		0.0885961986664389	0.537893902944445
		0.0886331418393189	0.925635053444448
		0.0886608763322715	0.51994198888889
		0.0887245335136786	0.80048445238889
		0.0887259353957744	1.31035912938889
ZNF674	641339	0.0887289833445978	-0.5319533435
ARL6	84100	0.0887289833445978	0.591417511166666
		0.0887289833445978	0.501231215388888
GNA15	2769	0.0887289833445978	0.846269333666669
CPNE8	144402	0.0887289833445978	-2.0237916615
PPP1R37	284352	0.0887289833445978	-0.356927490944444
		0.0887289833445978	-0.387603714388891
		0.0887583335706578	0.374424401111114
		0.0887591887826061	-0.479494596444443
		0.0888174559001562	-0.984172431833334
		0.0888174559001562	-0.479767934499999
		0.0888174559001562	0.414193539333334
SF3A2	8175	0.0888357416898919	0.390211134444443
		0.0888373186272161	-0.55022908438889
PNPLA2	57104	0.0888373186272161	-0.467751253277775
		0.0889018356794283	0.691927828555557
KANSL3	55683	0.0890086668777319	0.429688928555556
MBNL1	4154	0.0890544631539503	-0.374065274444442
EHBP1	23301	0.0890754773946699	0.707994207888888
		0.0890805391103993	-0.517080401444447
ZNF789///ATP5J2-PTCD1///PTCD1	285989///100526740///26024	0.0890805391103993	0.477070342444443
RPS6KB1	6198	0.0890805391103993	0.490099870333333
NT5C1A	84618	0.0890951434579706	-0.426479561222224
MIIP	60672	0.0891012355662137	-0.43161461527778
KDM4A	9682	0.0891070763452893	0.590624476055556
TMEM163	81615	0.0891397614180098	1.01966551533333
AQP5	362	0.0891888239944712	-0.377956525666668
BRSK2	9024	0.0891888239944712	-0.353596359444444
		0.0892127187963614	0.782001983888889
CNPPD1	27013	0.0892687800130263	-0.682644210222223
IGKC	3514	0.0892909363296727	1.71107216588889
ARHGDIB	397	0.0892973059898886	-0.352661437222222
LCE1C	353133	0.0893258477248126	-0.679654965833333
NTM	50863	0.089375491684741	-0.440644732277779
MICA	100507436	0.0894026681630874	-0.684651525388889
FAM172A	83989	0.0894026681630874	0.371982644499999
IGFBP2	3485	0.0894026681630874	1.37170583433333
FLJ35934	400579	0.0894026681630874	0.529713175555555
PIAS3	10401	0.0894639088958962	-0.347244753444446
PLCG2	5336	0.0894935581491944	-0.446577576555557
FBXL22	283807	0.0894935581491944	-0.474612804499999
		0.0895594145735315	-0.930913168777778
PRKG1	5592	0.0895796043600739	-0.296548067444444
		0.0896625032451494	-0.987058948666666
PDDC1	347862	0.0896900458417626	0.421194625833333
RIPK2	8767	0.0896950978985358	-0.845965342833331
		0.0897339650502043	-0.575704758833331
CCL20	6364	0.0897674214471517	-0.833629830388889
SDHA	6389	0.0897674214471517	0.485058924666667
MIR200B	406984	0.0898013213223297	-0.469010550388892
		0.0898013213223297	-0.365322911277776
STAT5A	6776	0.0898013213223297	0.567912952444447
GLRX5	51218	0.0898190975855144	0.563766001777781
PLEKHG4	25894	0.0898190975855144	0.350287574333334
L3MBTL1	26013	0.0898190975855144	0.3392014215
SNORD73A///RPS3A	8944///6189	0.0898190975855144	0.682096428333332
C9orf131	138724	0.0898302566368723	-0.758019211
		0.0898980141571318	0.84940749188889
PGPEP1L	145814	0.0899000594527657	-0.405883275833332
RAPGEF6	51735	0.0899599946933251	0.450998907666667
ST6GALNAC1	55808	0.0901214985788684	0.470273410055555
KLHDC4	54758	0.0901214985788684	0.386086014777775
IRF1	3659	0.0901406026476449	-1.00330376361111
FAM117A	81558	0.0901430176453581	0.700690492166669
		0.0901873273400918	0.367627025277778
CACYBP	27101	0.090223626068801	0.443706833888891
TNNI1	7135	0.090292582208829	-0.483261917833336
MTURN	222166	0.0903028278045747	1.1038273325
		0.0903149787965831	1.50233514561111
GK3P	2713	0.0903149787965831	-0.452338190944445
		0.0903858399120406	-0.340243172055556
SUB1	10923	0.0903913175583785	0.366561242611114
ATG10	83734	0.0904680779695637	0.5380800235
CASR	846	0.0906245683082482	-0.406604461388889
VOPP1	81552	0.0906245683082482	-0.561287727166667
LCLAT1	253558	0.0906245683082482	0.842311299722223
ARL4C	10123	0.0906867213758834	-1.18032479594444
ZBTB11-AS1	100009676	0.0907031615262221	-0.44228420011111
DARS2	55157	0.0907031615262221	0.598021267666666
SPG20-AS1	100507135	0.0907031615262221	1.11457258805556
BAMBI	25805	0.0907031615262221	1.00957189744445
MBD1	4152	0.0907544626537356	0.483032850777779
		0.0908728250982345	0.663335591222223
SNORD14E	85391	0.0909072312203048	1.66202525822222
RNASEH2C	84153	0.0909299341494948	0.645785077555556
		0.0909361426139799	-1.96547609633333
GNAI2	2771	0.0909794166690754	-0.451654471611113
TMC8	147138	0.0909794166690754	0.420097342277776
TFDP3	51270	0.0910063703185928	-0.341044610444444
FLII	2314	0.0910063703185928	-0.369480485444443
DPYSL4	10570	0.0910063703185928	-0.385591172333334
		0.0910086049607156	0.808360237500001
HLA-DPB1	3115	0.0910316511088178	-1.73364515844445
BSN	8927	0.0910316511088178	-0.347856908333335
		0.0910651840083127	-1.26359822866667
LOC102724238///LOC554249///GLIDR	102724238///554249///389741	0.0911091704743494	0.716743792333331
		0.0911122027496647	-0.678691063444444
SMIM23	644994	0.0911152605648942	-0.382347056611109
DNHD1	144132	0.0911466444118781	0.491162283944446
EMILIN2	84034	0.0911579006687732	-1.09569797405556
DHRS11	79154	0.0911884256980085	0.945587475944445
		0.0912218578081363	-0.827371293388889
RCAN1	1827	0.0912218578081363	-0.654513008388889
ZNF658B///ZNF658	401509///26149	0.0912632188090445	0.494008404166666
POC1A	25886	0.0912943905311249	0.542157487722225
METTL22	79091	0.0912943905311249	-0.413922807611111
AHSP	51327	0.0913485278991135	2.43146999916667
KLHL8	57563	0.0913807091488499	-0.812306949888888
ACKR3	57007	0.0915358533752638	0.611443848833335
SGPP1	81537	0.0916728720938168	-0.850980681222226
TSPYL2	64061	0.0916728720938168	0.909316642388887
TMEM192	201931	0.0917091640508673	-0.464604530444446
KRTAP4-7///KRTAP4-9///KRTAP4-8///KRTAP4-11///KRTAP4-2///KRTAP4-5///KRTAP4-4///KRTAP4-12///KRTAP4-6///KRTAP4-7	100132476///100132386///728224///653240///85291///85289///84616///83755///81871///100132476	0.0918300192942937	-0.749154734444445
PSMD9	5715	0.0919119250631857	-0.433795307388887
RALGAPA1	253959	0.0919119250631857	0.516789089777777
		0.0919452570196697	0.371398695500001
KRTAP11-1	337880	0.0919460231846407	-0.329878174722222
FOXR2	139628	0.0919460231846407	-0.360302727722222
		0.0919460231846407	0.822396368833335
TESK2	10420	0.0919722707132152	-0.470554876722219
AK5	26289	0.092010175079416	1.35660823227778
C8orf46	254778	0.092010175079416	-0.484441423111111
		0.0920275469739086	1.17939024044444
KANSL1L	151050	0.0920862728548198	-0.958266029277778
NR2F6	2063	0.092113936507536	-0.575663929444446
SMG6	23293	0.092113936507536	0.417101236833333
NKG7	4818	0.0922101704336854	1.30954058838889
BTD	686	0.0922101704336854	-0.408238215222225
ARPP19	10776	0.0922248562160341	0.47038895722222
FRMPD2	143162	0.092270887517239	-0.302467609777778
PUSL1	126789	0.0922755435483896	-0.498870235611111
PCYOX1	51449	0.0922960649076988	-0.571816794777778
LZTS2	84445	0.0923544916783059	0.571118614388888
CNRIP1	25927	0.0924096699277988	0.909927946222222
CERS4	79603	0.0924212287611983	-0.695237318944444
		0.0926624537336522	0.93542104627778
		0.0926783359792337	-0.388690587388889
SNORA71C	677839	0.0926783359792337	0.830772275444442
PPP2CB	5516	0.0927050013674364	-0.601491367055558
		0.0927050013674364	-0.394205044222223
GKAP1	80318	0.0927050013674364	0.562925116999999
SIDT1	54847	0.0927050013674364	1.01325217161111
KCTD3	51133	0.0927050013674364	0.807591067222221
RBPJ	3516	0.092705889897065	-0.72113592888889
		0.0927341306642126	-0.288641332944445
		0.0927374252898558	1.14087336266667
CCDC97	90324	0.0927374252898558	-0.708667200944443
		0.0928653440356808	-0.654490551722222
ANGPT4	51378	0.0928653440356808	-0.351608249666668
EN2	2020	0.0929652866875063	-0.415759497055555
		0.0930293740209323	-0.474668068333334
LSS	4047	0.0930366657269545	0.534003090555556
		0.0930507321640346	0.369791091666668
SMIM21	284274	0.093076757198161	-0.316702112222222
KRT2	3849	0.093076757198161	-0.345999142944444
BACE2	25825	0.093076757198161	1.04269498061111
		0.093076757198161	0.875175423722225
MORN1	79906	0.093076757198161	-0.342208007166668
		0.0931030542692374	0.743376510888889
ATP2B4	493	0.0931117727838037	0.603280615333329
		0.0931216266861844	0.460365168388892
		0.0932706138409439	-0.2309129245
		0.0932706138409439	0.652472646444444
FXYD1	5348	0.093328573113826	-0.432935409722224
		0.0933436145336834	-0.507296999444445
UTP4	84916	0.0933578917524094	0.609711996833331
		0.0933578917524094	1.23606598661111
		0.0933578917524094	-0.548777175555557
		0.0933578917524094	0.834202645222222
LYZL4	131375	0.0934391868514856	-0.442114762833334
NBPF6///NBPF22P///NBPF4	653149///285622///148545	0.0935200619425144	-0.778623781944444
		0.0935425683985542	-0.877404597388889
		0.0935489419572977	-0.555980934499999
F2RL1	2150	0.0935705051754301	-1.16430662638889
		0.0935725442056209	0.350499183999999
SLC1A7	6512	0.0936117221638405	-0.34817500711111
TBCA	6902	0.0936157617363755	1.2442047575
RBM26	64062	0.0936157617363755	0.407916148111115
		0.09362715972229	-0.288285267888889
MIR99AHG	388815	0.0936365160262718	0.621025970222223
ZNF420	147923	0.0936462586051502	0.752177927722223
		0.0936806239015834	0.521815409888888
DEPDC7	91614	0.0936806239015834	0.807325966111111
